day,image_filename,patch_idx,augmentations,npy_path,patch_x,patch_y,patch_center_x,patch_center_y
10_19_data,2019-10-19 104440.JPG,95,brightness_hflip,10_19_data\patch\2019-10-19 104440_p95_brightness_hflip.npy,2688,256,2816,384
10_19_data,2019-10-19 104440.JPG,96,rotate_contrast,10_19_data\patch\2019-10-19 104440_p96_rotate_contrast.npy,2816,256,2944,384
10_19_data,2019-10-19 104440.JPG,96,rotate,10_19_data\patch\2019-10-19 104440_p96_rotate.npy,2816,256,2944,384
10_19_data,2019-10-19 104440.JPG,97,rotate_brightness_hflip,10_19_data\patch\2019-10-19 104440_p97_rotate_brightness_hflip.npy,2944,256,3072,384
10_19_data,2019-10-19 104440.JPG,97,hflip,10_19_data\patch\2019-10-19 104440_p97_hflip.npy,2944,256,3072,384
10_19_data,2019-10-19 104440.JPG,98,rotate_contrast,10_19_data\patch\2019-10-19 104440_p98_rotate_contrast.npy,3072,256,3200,384
10_19_data,2019-10-19 104440.JPG,98,rotate_brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p98_rotate_brightness_contrast_hflip.npy,3072,256,3200,384
10_19_data,2019-10-19 104440.JPG,99,contrast_hflip,10_19_data\patch\2019-10-19 104440_p99_contrast_hflip.npy,3200,256,3328,384
10_19_data,2019-10-19 104440.JPG,99,contrast,10_19_data\patch\2019-10-19 104440_p99_contrast.npy,3200,256,3328,384
10_19_data,2019-10-19 104440.JPG,100,rotate_contrast_hflip,10_19_data\patch\2019-10-19 104440_p100_rotate_contrast_hflip.npy,3328,256,3456,384
10_19_data,2019-10-19 104440.JPG,100,rotate_brightness,10_19_data\patch\2019-10-19 104440_p100_rotate_brightness.npy,3328,256,3456,384
10_19_data,2019-10-19 104440.JPG,101,rotate,10_19_data\patch\2019-10-19 104440_p101_rotate.npy,3456,256,3584,384
10_19_data,2019-10-19 104440.JPG,101,rotate_brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p101_rotate_brightness_contrast_hflip.npy,3456,256,3584,384
10_19_data,2019-10-19 104440.JPG,102,rotate_brightness_contrast,10_19_data\patch\2019-10-19 104440_p102_rotate_brightness_contrast.npy,3584,256,3712,384
10_19_data,2019-10-19 104440.JPG,102,contrast_hflip,10_19_data\patch\2019-10-19 104440_p102_contrast_hflip.npy,3584,256,3712,384
10_19_data,2019-10-19 104440.JPG,103,contrast_hflip,10_19_data\patch\2019-10-19 104440_p103_contrast_hflip.npy,3712,256,3840,384
10_19_data,2019-10-19 104440.JPG,103,contrast,10_19_data\patch\2019-10-19 104440_p103_contrast.npy,3712,256,3840,384
10_19_data,2019-10-19 104440.JPG,104,brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p104_brightness_contrast_hflip.npy,3840,256,3968,384
10_19_data,2019-10-19 104440.JPG,104,rotate,10_19_data\patch\2019-10-19 104440_p104_rotate.npy,3840,256,3968,384
10_19_data,2019-10-19 104440.JPG,105,brightness_contrast,10_19_data\patch\2019-10-19 104440_p105_brightness_contrast.npy,3968,256,4096,384
10_19_data,2019-10-19 104440.JPG,105,brightness_hflip,10_19_data\patch\2019-10-19 104440_p105_brightness_hflip.npy,3968,256,4096,384
10_19_data,2019-10-19 104440.JPG,106,rotate,10_19_data\patch\2019-10-19 104440_p106_rotate.npy,4096,256,4224,384
10_19_data,2019-10-19 104440.JPG,106,rotate_brightness,10_19_data\patch\2019-10-19 104440_p106_rotate_brightness.npy,4096,256,4224,384
10_19_data,2019-10-19 104440.JPG,107,contrast,10_19_data\patch\2019-10-19 104440_p107_contrast.npy,4224,256,4352,384
10_19_data,2019-10-19 104440.JPG,107,rotate,10_19_data\patch\2019-10-19 104440_p107_rotate.npy,4224,256,4352,384
10_19_data,2019-10-19 104440.JPG,108,rotate,10_19_data\patch\2019-10-19 104440_p108_rotate.npy,4352,256,4480,384
10_19_data,2019-10-19 104440.JPG,108,brightness_contrast,10_19_data\patch\2019-10-19 104440_p108_brightness_contrast.npy,4352,256,4480,384
10_19_data,2019-10-19 104440.JPG,109,rotate_contrast,10_19_data\patch\2019-10-19 104440_p109_rotate_contrast.npy,4480,256,4608,384
10_19_data,2019-10-19 104440.JPG,109,rotate_brightness,10_19_data\patch\2019-10-19 104440_p109_rotate_brightness.npy,4480,256,4608,384
10_19_data,2019-10-19 104440.JPG,110,rotate,10_19_data\patch\2019-10-19 104440_p110_rotate.npy,4608,256,4736,384
10_19_data,2019-10-19 104440.JPG,110,contrast,10_19_data\patch\2019-10-19 104440_p110_contrast.npy,4608,256,4736,384
10_19_data,2019-10-19 104440.JPG,111,brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p111_brightness_contrast_hflip.npy,0,384,128,512
10_19_data,2019-10-19 104440.JPG,111,rotate_brightness_contrast,10_19_data\patch\2019-10-19 104440_p111_rotate_brightness_contrast.npy,0,384,128,512
10_19_data,2019-10-19 104440.JPG,112,contrast_hflip,10_19_data\patch\2019-10-19 104440_p112_contrast_hflip.npy,128,384,256,512
10_19_data,2019-10-19 104440.JPG,112,rotate_brightness_contrast,10_19_data\patch\2019-10-19 104440_p112_rotate_brightness_contrast.npy,128,384,256,512
10_19_data,2019-10-19 104440.JPG,113,rotate_hflip,10_19_data\patch\2019-10-19 104440_p113_rotate_hflip.npy,256,384,384,512
10_19_data,2019-10-19 104440.JPG,113,brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p113_brightness_contrast_hflip.npy,256,384,384,512
10_19_data,2019-10-19 104440.JPG,114,brightness_hflip,10_19_data\patch\2019-10-19 104440_p114_brightness_hflip.npy,384,384,512,512
10_19_data,2019-10-19 104440.JPG,114,brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p114_brightness_contrast_hflip.npy,384,384,512,512
10_19_data,2019-10-19 104440.JPG,115,rotate_hflip,10_19_data\patch\2019-10-19 104440_p115_rotate_hflip.npy,512,384,640,512
10_19_data,2019-10-19 104440.JPG,115,brightness,10_19_data\patch\2019-10-19 104440_p115_brightness.npy,512,384,640,512
10_19_data,2019-10-19 104440.JPG,116,rotate_hflip,10_19_data\patch\2019-10-19 104440_p116_rotate_hflip.npy,640,384,768,512
10_19_data,2019-10-19 104440.JPG,116,brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p116_brightness_contrast_hflip.npy,640,384,768,512
10_19_data,2019-10-19 104440.JPG,117,rotate_brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p117_rotate_brightness_contrast_hflip.npy,768,384,896,512
10_19_data,2019-10-19 104440.JPG,117,contrast,10_19_data\patch\2019-10-19 104440_p117_contrast.npy,768,384,896,512
10_19_data,2019-10-19 104440.JPG,118,rotate_contrast_hflip,10_19_data\patch\2019-10-19 104440_p118_rotate_contrast_hflip.npy,896,384,1024,512
10_19_data,2019-10-19 104440.JPG,118,rotate_contrast,10_19_data\patch\2019-10-19 104440_p118_rotate_contrast.npy,896,384,1024,512
10_19_data,2019-10-19 104440.JPG,119,rotate_brightness,10_19_data\patch\2019-10-19 104440_p119_rotate_brightness.npy,1024,384,1152,512
10_19_data,2019-10-19 104440.JPG,119,rotate_brightness_contrast,10_19_data\patch\2019-10-19 104440_p119_rotate_brightness_contrast.npy,1024,384,1152,512
10_19_data,2019-10-19 104440.JPG,120,brightness_contrast,10_19_data\patch\2019-10-19 104440_p120_brightness_contrast.npy,1152,384,1280,512
10_19_data,2019-10-19 104440.JPG,120,rotate_brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p120_rotate_brightness_contrast_hflip.npy,1152,384,1280,512
10_19_data,2019-10-19 104440.JPG,121,rotate_brightness_contrast,10_19_data\patch\2019-10-19 104440_p121_rotate_brightness_contrast.npy,1280,384,1408,512
10_19_data,2019-10-19 104440.JPG,121,rotate,10_19_data\patch\2019-10-19 104440_p121_rotate.npy,1280,384,1408,512
10_19_data,2019-10-19 104440.JPG,122,rotate_brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p122_rotate_brightness_contrast_hflip.npy,1408,384,1536,512
10_19_data,2019-10-19 104440.JPG,122,brightness_contrast,10_19_data\patch\2019-10-19 104440_p122_brightness_contrast.npy,1408,384,1536,512
10_19_data,2019-10-19 104440.JPG,123,rotate_brightness_contrast,10_19_data\patch\2019-10-19 104440_p123_rotate_brightness_contrast.npy,1536,384,1664,512
10_19_data,2019-10-19 104440.JPG,123,rotate_hflip,10_19_data\patch\2019-10-19 104440_p123_rotate_hflip.npy,1536,384,1664,512
10_19_data,2019-10-19 104440.JPG,124,contrast,10_19_data\patch\2019-10-19 104440_p124_contrast.npy,1664,384,1792,512
10_19_data,2019-10-19 104440.JPG,124,rotate_contrast,10_19_data\patch\2019-10-19 104440_p124_rotate_contrast.npy,1664,384,1792,512
10_19_data,2019-10-19 104440.JPG,125,brightness_hflip,10_19_data\patch\2019-10-19 104440_p125_brightness_hflip.npy,1792,384,1920,512
10_19_data,2019-10-19 104440.JPG,125,contrast_hflip,10_19_data\patch\2019-10-19 104440_p125_contrast_hflip.npy,1792,384,1920,512
10_19_data,2019-10-19 104440.JPG,126,contrast,10_19_data\patch\2019-10-19 104440_p126_contrast.npy,1920,384,2048,512
10_19_data,2019-10-19 104440.JPG,126,hflip,10_19_data\patch\2019-10-19 104440_p126_hflip.npy,1920,384,2048,512
10_19_data,2019-10-19 104440.JPG,127,rotate_brightness_hflip,10_19_data\patch\2019-10-19 104440_p127_rotate_brightness_hflip.npy,2048,384,2176,512
10_19_data,2019-10-19 104440.JPG,127,rotate_contrast_hflip,10_19_data\patch\2019-10-19 104440_p127_rotate_contrast_hflip.npy,2048,384,2176,512
10_19_data,2019-10-19 104440.JPG,128,rotate_brightness_hflip,10_19_data\patch\2019-10-19 104440_p128_rotate_brightness_hflip.npy,2176,384,2304,512
10_19_data,2019-10-19 104440.JPG,128,rotate_brightness_contrast,10_19_data\patch\2019-10-19 104440_p128_rotate_brightness_contrast.npy,2176,384,2304,512
10_19_data,2019-10-19 104440.JPG,129,rotate_brightness_hflip,10_19_data\patch\2019-10-19 104440_p129_rotate_brightness_hflip.npy,2304,384,2432,512
10_19_data,2019-10-19 104440.JPG,129,rotate,10_19_data\patch\2019-10-19 104440_p129_rotate.npy,2304,384,2432,512
10_19_data,2019-10-19 104440.JPG,130,rotate,10_19_data\patch\2019-10-19 104440_p130_rotate.npy,2432,384,2560,512
10_19_data,2019-10-19 104440.JPG,130,hflip,10_19_data\patch\2019-10-19 104440_p130_hflip.npy,2432,384,2560,512
10_19_data,2019-10-19 104440.JPG,131,rotate_brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p131_rotate_brightness_contrast_hflip.npy,2560,384,2688,512
10_19_data,2019-10-19 104440.JPG,131,hflip,10_19_data\patch\2019-10-19 104440_p131_hflip.npy,2560,384,2688,512
10_19_data,2019-10-19 104440.JPG,132,contrast_hflip,10_19_data\patch\2019-10-19 104440_p132_contrast_hflip.npy,2688,384,2816,512
10_19_data,2019-10-19 104440.JPG,132,brightness,10_19_data\patch\2019-10-19 104440_p132_brightness.npy,2688,384,2816,512
10_19_data,2019-10-19 104440.JPG,133,rotate_brightness_hflip,10_19_data\patch\2019-10-19 104440_p133_rotate_brightness_hflip.npy,2816,384,2944,512
10_19_data,2019-10-19 104440.JPG,133,rotate_brightness,10_19_data\patch\2019-10-19 104440_p133_rotate_brightness.npy,2816,384,2944,512
10_19_data,2019-10-19 104440.JPG,134,rotate_contrast,10_19_data\patch\2019-10-19 104440_p134_rotate_contrast.npy,2944,384,3072,512
10_19_data,2019-10-19 104440.JPG,134,rotate_brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p134_rotate_brightness_contrast_hflip.npy,2944,384,3072,512
10_19_data,2019-10-19 104440.JPG,135,rotate,10_19_data\patch\2019-10-19 104440_p135_rotate.npy,3072,384,3200,512
10_19_data,2019-10-19 104440.JPG,135,brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p135_brightness_contrast_hflip.npy,3072,384,3200,512
10_19_data,2019-10-19 104440.JPG,136,rotate_contrast_hflip,10_19_data\patch\2019-10-19 104440_p136_rotate_contrast_hflip.npy,3200,384,3328,512
10_19_data,2019-10-19 104440.JPG,136,brightness,10_19_data\patch\2019-10-19 104440_p136_brightness.npy,3200,384,3328,512
10_19_data,2019-10-19 104440.JPG,137,rotate_contrast,10_19_data\patch\2019-10-19 104440_p137_rotate_contrast.npy,3328,384,3456,512
10_19_data,2019-10-19 104440.JPG,137,rotate_brightness_contrast,10_19_data\patch\2019-10-19 104440_p137_rotate_brightness_contrast.npy,3328,384,3456,512
10_19_data,2019-10-19 104440.JPG,138,brightness_contrast,10_19_data\patch\2019-10-19 104440_p138_brightness_contrast.npy,3456,384,3584,512
10_19_data,2019-10-19 104440.JPG,138,rotate,10_19_data\patch\2019-10-19 104440_p138_rotate.npy,3456,384,3584,512
10_19_data,2019-10-19 104440.JPG,139,hflip,10_19_data\patch\2019-10-19 104440_p139_hflip.npy,3584,384,3712,512
10_19_data,2019-10-19 104440.JPG,139,rotate_hflip,10_19_data\patch\2019-10-19 104440_p139_rotate_hflip.npy,3584,384,3712,512
10_19_data,2019-10-19 104440.JPG,140,rotate_contrast_hflip,10_19_data\patch\2019-10-19 104440_p140_rotate_contrast_hflip.npy,3712,384,3840,512
10_19_data,2019-10-19 104440.JPG,140,brightness_contrast,10_19_data\patch\2019-10-19 104440_p140_brightness_contrast.npy,3712,384,3840,512
10_19_data,2019-10-19 104440.JPG,141,brightness,10_19_data\patch\2019-10-19 104440_p141_brightness.npy,3840,384,3968,512
10_19_data,2019-10-19 104440.JPG,141,rotate_contrast_hflip,10_19_data\patch\2019-10-19 104440_p141_rotate_contrast_hflip.npy,3840,384,3968,512
10_19_data,2019-10-19 104440.JPG,142,rotate_brightness,10_19_data\patch\2019-10-19 104440_p142_rotate_brightness.npy,3968,384,4096,512
10_19_data,2019-10-19 104440.JPG,142,rotate_brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p142_rotate_brightness_contrast_hflip.npy,3968,384,4096,512
10_19_data,2019-10-19 104440.JPG,143,brightness_contrast,10_19_data\patch\2019-10-19 104440_p143_brightness_contrast.npy,4096,384,4224,512
10_19_data,2019-10-19 104440.JPG,143,contrast,10_19_data\patch\2019-10-19 104440_p143_contrast.npy,4096,384,4224,512
10_19_data,2019-10-19 104440.JPG,144,rotate_brightness_contrast,10_19_data\patch\2019-10-19 104440_p144_rotate_brightness_contrast.npy,4224,384,4352,512
10_19_data,2019-10-19 104440.JPG,144,rotate_contrast,10_19_data\patch\2019-10-19 104440_p144_rotate_contrast.npy,4224,384,4352,512
10_19_data,2019-10-19 104440.JPG,145,brightness_hflip,10_19_data\patch\2019-10-19 104440_p145_brightness_hflip.npy,4352,384,4480,512
10_19_data,2019-10-19 104440.JPG,145,brightness_contrast,10_19_data\patch\2019-10-19 104440_p145_brightness_contrast.npy,4352,384,4480,512
10_19_data,2019-10-19 104440.JPG,146,brightness_contrast,10_19_data\patch\2019-10-19 104440_p146_brightness_contrast.npy,4480,384,4608,512
10_19_data,2019-10-19 104440.JPG,146,brightness,10_19_data\patch\2019-10-19 104440_p146_brightness.npy,4480,384,4608,512
10_19_data,2019-10-19 104440.JPG,147,brightness,10_19_data\patch\2019-10-19 104440_p147_brightness.npy,4608,384,4736,512
10_19_data,2019-10-19 104440.JPG,147,rotate,10_19_data\patch\2019-10-19 104440_p147_rotate.npy,4608,384,4736,512
10_19_data,2019-10-19 104440.JPG,148,rotate_contrast_hflip,10_19_data\patch\2019-10-19 104440_p148_rotate_contrast_hflip.npy,0,512,128,640
10_19_data,2019-10-19 104440.JPG,148,rotate_brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p148_rotate_brightness_contrast_hflip.npy,0,512,128,640
10_19_data,2019-10-19 104440.JPG,149,rotate_brightness_contrast,10_19_data\patch\2019-10-19 104440_p149_rotate_brightness_contrast.npy,128,512,256,640
10_19_data,2019-10-19 104440.JPG,149,rotate_contrast_hflip,10_19_data\patch\2019-10-19 104440_p149_rotate_contrast_hflip.npy,128,512,256,640
10_19_data,2019-10-19 104440.JPG,150,rotate_contrast,10_19_data\patch\2019-10-19 104440_p150_rotate_contrast.npy,256,512,384,640
10_19_data,2019-10-19 104440.JPG,150,brightness_hflip,10_19_data\patch\2019-10-19 104440_p150_brightness_hflip.npy,256,512,384,640
10_19_data,2019-10-19 104440.JPG,151,rotate_contrast,10_19_data\patch\2019-10-19 104440_p151_rotate_contrast.npy,384,512,512,640
10_19_data,2019-10-19 104440.JPG,151,brightness_contrast,10_19_data\patch\2019-10-19 104440_p151_brightness_contrast.npy,384,512,512,640
10_19_data,2019-10-19 104440.JPG,152,contrast,10_19_data\patch\2019-10-19 104440_p152_contrast.npy,512,512,640,640
10_19_data,2019-10-19 104440.JPG,152,brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p152_brightness_contrast_hflip.npy,512,512,640,640
10_19_data,2019-10-19 104440.JPG,153,rotate_brightness_hflip,10_19_data\patch\2019-10-19 104440_p153_rotate_brightness_hflip.npy,640,512,768,640
10_19_data,2019-10-19 104440.JPG,153,hflip,10_19_data\patch\2019-10-19 104440_p153_hflip.npy,640,512,768,640
10_19_data,2019-10-19 104440.JPG,154,rotate_contrast_hflip,10_19_data\patch\2019-10-19 104440_p154_rotate_contrast_hflip.npy,768,512,896,640
10_19_data,2019-10-19 104440.JPG,154,brightness,10_19_data\patch\2019-10-19 104440_p154_brightness.npy,768,512,896,640
10_19_data,2019-10-19 104440.JPG,155,hflip,10_19_data\patch\2019-10-19 104440_p155_hflip.npy,896,512,1024,640
10_19_data,2019-10-19 104440.JPG,155,brightness_hflip,10_19_data\patch\2019-10-19 104440_p155_brightness_hflip.npy,896,512,1024,640
10_19_data,2019-10-19 104440.JPG,156,contrast,10_19_data\patch\2019-10-19 104440_p156_contrast.npy,1024,512,1152,640
10_19_data,2019-10-19 104440.JPG,156,rotate_contrast,10_19_data\patch\2019-10-19 104440_p156_rotate_contrast.npy,1024,512,1152,640
10_19_data,2019-10-19 104440.JPG,157,brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p157_brightness_contrast_hflip.npy,1152,512,1280,640
10_19_data,2019-10-19 104440.JPG,157,rotate_brightness_hflip,10_19_data\patch\2019-10-19 104440_p157_rotate_brightness_hflip.npy,1152,512,1280,640
10_19_data,2019-10-19 104440.JPG,158,rotate_hflip,10_19_data\patch\2019-10-19 104440_p158_rotate_hflip.npy,1280,512,1408,640
10_19_data,2019-10-19 104440.JPG,158,rotate_contrast,10_19_data\patch\2019-10-19 104440_p158_rotate_contrast.npy,1280,512,1408,640
10_19_data,2019-10-19 104440.JPG,159,rotate_brightness,10_19_data\patch\2019-10-19 104440_p159_rotate_brightness.npy,1408,512,1536,640
10_19_data,2019-10-19 104440.JPG,159,rotate_brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p159_rotate_brightness_contrast_hflip.npy,1408,512,1536,640
10_19_data,2019-10-19 104440.JPG,160,brightness,10_19_data\patch\2019-10-19 104440_p160_brightness.npy,1536,512,1664,640
10_19_data,2019-10-19 104440.JPG,160,rotate_brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p160_rotate_brightness_contrast_hflip.npy,1536,512,1664,640
10_19_data,2019-10-19 104440.JPG,161,rotate_brightness,10_19_data\patch\2019-10-19 104440_p161_rotate_brightness.npy,1664,512,1792,640
10_19_data,2019-10-19 104440.JPG,161,rotate_brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p161_rotate_brightness_contrast_hflip.npy,1664,512,1792,640
10_19_data,2019-10-19 104440.JPG,162,hflip,10_19_data\patch\2019-10-19 104440_p162_hflip.npy,1792,512,1920,640
10_19_data,2019-10-19 104440.JPG,162,rotate_brightness,10_19_data\patch\2019-10-19 104440_p162_rotate_brightness.npy,1792,512,1920,640
10_19_data,2019-10-19 104440.JPG,163,rotate_brightness_contrast,10_19_data\patch\2019-10-19 104440_p163_rotate_brightness_contrast.npy,1920,512,2048,640
10_19_data,2019-10-19 104440.JPG,163,brightness,10_19_data\patch\2019-10-19 104440_p163_brightness.npy,1920,512,2048,640
10_19_data,2019-10-19 104440.JPG,164,brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p164_brightness_contrast_hflip.npy,2048,512,2176,640
10_19_data,2019-10-19 104440.JPG,164,rotate_brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p164_rotate_brightness_contrast_hflip.npy,2048,512,2176,640
10_19_data,2019-10-19 104440.JPG,165,brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p165_brightness_contrast_hflip.npy,2176,512,2304,640
10_19_data,2019-10-19 104440.JPG,165,hflip,10_19_data\patch\2019-10-19 104440_p165_hflip.npy,2176,512,2304,640
10_19_data,2019-10-19 104440.JPG,166,rotate_brightness,10_19_data\patch\2019-10-19 104440_p166_rotate_brightness.npy,2304,512,2432,640
10_19_data,2019-10-19 104440.JPG,166,brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p166_brightness_contrast_hflip.npy,2304,512,2432,640
10_19_data,2019-10-19 104440.JPG,167,rotate_brightness_contrast,10_19_data\patch\2019-10-19 104440_p167_rotate_brightness_contrast.npy,2432,512,2560,640
10_19_data,2019-10-19 104440.JPG,167,hflip,10_19_data\patch\2019-10-19 104440_p167_hflip.npy,2432,512,2560,640
10_19_data,2019-10-19 104440.JPG,168,rotate_brightness_hflip,10_19_data\patch\2019-10-19 104440_p168_rotate_brightness_hflip.npy,2560,512,2688,640
10_19_data,2019-10-19 104440.JPG,168,rotate,10_19_data\patch\2019-10-19 104440_p168_rotate.npy,2560,512,2688,640
10_19_data,2019-10-19 104440.JPG,169,contrast,10_19_data\patch\2019-10-19 104440_p169_contrast.npy,2688,512,2816,640
10_19_data,2019-10-19 104440.JPG,169,rotate_hflip,10_19_data\patch\2019-10-19 104440_p169_rotate_hflip.npy,2688,512,2816,640
10_19_data,2019-10-19 104440.JPG,170,brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p170_brightness_contrast_hflip.npy,2816,512,2944,640
10_19_data,2019-10-19 104440.JPG,170,brightness_hflip,10_19_data\patch\2019-10-19 104440_p170_brightness_hflip.npy,2816,512,2944,640
10_19_data,2019-10-19 104440.JPG,171,brightness_contrast_hflip,10_19_data\patch\2019-10-19 104440_p171_brightness_contrast_hflip.npy,2944,512,3072,640
